Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-22
05:22",AIC1 56,VTALP,B77W,VIDP  @  Destination EHAM  @  Origin,,"0
0",352.0000  @ TON,"2025-09-23  20:00  @  Exit
2025-09-23  02:53  @  Entry",,1.9500,RASKI MESPO,"453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
05:41","AIC1
30",VTAEN,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-23  20:05  @  Exit
2025-09-23  03:22  @  Entry",,1.9500,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
05:49","AIC1
61",VTJRI,A359,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","2025-09-23  20:30  @  Exit
2025-09-22  22:33  @  Entry",,1.8000,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
06:10","AIC2
018",VTTSN,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-23  20:00  @  Exit
2025-09-23  03:21  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
06:31","AIC1
16",VTAEP,B77W,"KJFK  @  Origin
VABB  @  Destination",,"0
0","352.0000  @
TON","2025-09-23  04:08  @  Entry
2025-09-23  15:10  @  Exit",,1.9500,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
06:34","AIC1
02",VTJRB,A359,"KJFK  @  Origin
VIDP  @  Destination",,"0
0","280.0000  @
TON","2025-09-22  05:39  @  Entry
2025-09-22  02:31  @  Exit",,1.8000,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-22
06:56",AIC1 32,VTANR,B788,"EGLL  @  Origin
VOBL  @  Destination",,"0
0",228.0000  @ TON,"2025-09-23  03:47  @  Entry
2025-09-23  21:10  @  Exit",,1.7100,TONVO PARAR,"732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
07:18","AIC1
06",VTJRH,A359,"KEWR  @  Origin
VIDP  @  Destination",,"0
0","280.0000  @
TON","2025-09-23  04:20  @  Entry
2025-09-23  15:55  @  Exit",,1.8000,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
07:51","AIC1
88",VTALK,B77W,"VIDP  @  Destination
CYYZ  @  Origin",,"0
0","352.0000  @
TON","2025-09-22  06:48  @  Exit
2025-09-22  06:57  @  Entry",,1.9500,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
07:52","AIC9
22",VTTQD,A20N,"OERK  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-22  05:26  @  Entry
2025-09-22  04:15  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
08:08","AIC1
02",VTJRA,A359,"VIDP  @  Destination
KJFK  @  Origin",,"0
0","280.0000  @
TON","2025-09-23  16:40  @  Exit
2025-09-23  05:11  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
08:23","AIC2
025",VTTSH,B789,"VIDP  @  Origin
EDDF  @  Destination",,"0
0","255.0000  @
TON","2025-09-23  01:45  @  Entry
2025-09-23  23:31  @  Exit",,1.7100,"RASKI
MENSA","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
08:31","AIC1
29",VTAEO,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-23  23:35  @  Exit
2025-09-23  01:23  @  Entry",,1.9500,"MESPO
PARAR","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
09:13","AIC1
88",VTALX,B77W,"CYYZ  @  Origin
VIDP  @  Destination",,"0
0","352.0000  @
TON","2025-09-23  06:18  @  Entry
2025-09-23  17:10  @  Exit",,1.9500,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
09:22","AIC1
26",VTAEE,B77L,"VIDP  @  Destination
KORD  @  Origin",,"0
0","348.0000  @
TON","2025-09-23  17:00  @  Exit
2025-09-23  06:26  @  Entry",,1.9500,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
10:10","AIC1
11",VTJRE,A359,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","2025-09-22  00:30  @  Exit
2025-09-22  02:55  @  Entry",,1.8000,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
10:41","AIC2
208",VTTSO,B789,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","255.0000  @
TON","2025-09-22  06:10  @  Exit
2025-09-22  07:43  @  Entry",,1.7100,"RASKI
LALDO","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
10:58","AIC9
10",VTANQ,B788,"VABB  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  07:30  @  Exit
2025-09-22  08:31  @  Entry",,1.7100,"PARAR
GOMTA","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
12:17","AIC1
29D",VTALM,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-22  03:30  @  Exit
2025-09-22  05:10  @  Entry",,1.9500,"MESPO
PARAR","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
13:13","AIC9
18",VTSCH,A319,"OMDB  @  Origin
VIDP  @  Destination",,"0
0","71.0000  @
TON","2025-09-22  10:06  @  Entry
2025-09-22  09:40  @  Exit",,1.1500,"LALDO
RASKI","799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
14:53","AIC9
34",VTRTT,A20N,"VOCI  @  Destination
OMDB  @  Origin",,"0
0","79.0000  @
TON","2025-09-22  10:45  @  Exit
2025-09-22  11:21  @  Entry",,1.2200,"LOTAV
TARDI","659.000  @  KM
659.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
14:59","AIC2
027",VTANL,B788,"EDDF  @  Destination
VABB  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  06:30  @  Exit
2025-09-22  08:14  @  Entry",,1.7100,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
16:08","AIC1
55",VTALP,B77W,"EHAM  @  Destination
VIDP  @  Origin",,"0
0","352.0000  @
TON","2025-09-22  06:50  @  Exit
2025-09-22  09:05  @  Entry",,1.9500,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
16:29",AIC9 69,VTPPT,A321,"VABB  @  Origin
OTHH  @  Destination",,"0
0",89.0000  @ TON,"2025-09-22  15:11  @  Entry
2025-09-22  13:05  @  Exit",,1.2200,PARAR MENSA,"726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
16:35","AIC9
91",VTCIM,A20N,"OEJN  @  Destination
VIDP  @  Origin",,"0
0","79.0000  @
TON","2025-09-22  11:10  @  Exit
2025-09-22  13:22  @  Entry",,1.2200,"LUDID
RASKI","878.000  @  KM
878.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
16:46","AIC1
43",VTANY,B788,"LFPG  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  07:30  @  Exit
2025-09-22  09:39  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
17:07","AIC2
029",VTTSE,B789,"EDDF  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-22  08:25  @  Exit
2025-09-22  10:27  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
17:11","AIC9
05",VTCIQ,A20N,"OMDB  @  Destination
VOMM  @  Origin",,"0
0","79.0000  @
TON","2025-09-22  13:20  @  Exit
2025-09-22  16:19  @  Entry",,1.2200,"TARDI
TOTOX","698.000  @  KM
698.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
17:26","AIC2
283",VTEXG,A20N,"OTHH  @  Destination
VIDP  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  13:51  @  Exit
2025-09-22  16:12  @  Entry",,1.2200,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-22
17:31",AIC1 57,VTANO,B788,"VIDP  @  Origin
EKCH  @  Destination",,"0
0",228.0000  @ TON,"2025-09-22  10:48  @  Entry
2025-09-22  08:40  @  Exit",,1.7100,RASKI MENSA,"774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
17:36","AIC1
51",VTNAC,B788,"VIDP  @  Origin
LSZH  @  Destination",,"0
0","228.0000  @
TON","2025-09-22  10:46  @  Entry
2025-09-22  08:30  @  Exit",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
17:44","AIC9
31",VTEXK,A20N,"OEJN  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  12:50  @  Exit
2025-09-22  14:54  @  Entry",,1.2200,"LUDID
PARAR","806.000  @  KM
806.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
17:46","AIC1
31",VTAEN,B77W,"VABB  @  Origin
EGLL  @  Destination",,"0
0","352.0000  @
TON","2025-09-22  10:35  @  Entry
2025-09-22  08:50  @  Exit",,1.9500,"PARAR
MESPO","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
17:49","AIC2
017",VTTSN,B789,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","255.0000  @
TON","2025-09-22  08:00  @  Exit
2025-09-22  10:33  @  Entry",,1.7100,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
18:03","AIC9
20",VTEXP,A20N,"VABB  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  14:55  @  Exit
2025-09-22  15:25  @  Entry",,1.2200,"PARAR
GOMTA","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
18:09","AIC2
289",VTEXJ,A20N,"OTHH  @  Destination
VABB  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  14:35  @  Exit
2025-09-22  16:52  @  Entry",,1.2200,"MENSA
PARAR","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
18:16","AIC2
202",VTTVC,A21N,"OMDB  @  Origin
VABB  @  Destination",,"0
0","89.0000  @
TON","2025-09-22  15:42  @  Entry
2025-09-22  15:15  @  Exit",,1.2200,"GOMTA
PARAR","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
18:46","AIC1
33",VTANR,B788,"VOBL  @  Origin
EGLL  @  Destination",,"0
0","228.0000  @
TON","2025-09-22  11:39  @  Entry
2025-09-22  09:00  @  Exit",,1.7100,"TOTOX
MENSA","695.000  @  KM
695.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
19:04","AIC1
62",VTTSH,B789,"EGLL  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-22  16:14  @  Entry
2025-09-22  08:45  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
19:34","AIC9
35",VTTNP,A20N,"VABB  @  Origin
OEDF  @  Destination",,"0
0","77.0000  @
TON","2025-09-22  18:05  @  Entry
2025-09-22  16:10  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
20:13","AIC9
16",VTANC,B788,"VIDP  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  16:40  @  Exit
2025-09-22  17:21  @  Entry",,1.7100,"RASKI
GOMTA","792.000  @  KM
792.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
22:18","AIC1
12",VTJRE,A359,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","280.0000  @
TON","2025-09-22  12:15  @  Exit
2025-09-22  19:30  @  Entry",,1.8000,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
22:25","AIC9
70",VTPPT,A321,"OTHH  @  Origin
VABB  @  Destination",,"0
0","89.0000  @
TON","2025-09-22  19:50  @  Entry
2025-09-22  18:31  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
22:34","AIC1
19",VTAEQ,B77W,"VABB  @  Origin
KJFK  @  Destination",,"0
0","352.0000  @
TON","2025-09-22  21:48  @  Entry
2025-09-22  21:22  @  Exit",,1.9500,"TOTOX
MENSA","695.000  @  KM
695.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
22:49","AIC9
84",VTANV,B788,"VABB  @  Destination
OMDB  @  Origin",,"0
0","228.0000  @
TON","2025-09-22  19:40  @  Exit
2025-09-22  20:22  @  Entry",,1.7100,"PARAR
GOMTA","747.000  @  KM
747.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
23:02","AIC2
290",VTEXJ,A20N,"VABB  @  Destination
OTHH  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  19:15  @  Exit
2025-09-22  20:29  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
23:14",AIC9 92,VTCIM,A20N,VIDP  @  Destination OEJN  @  Origin,,"0
0",79.0000  @ TON,"2025-09-22  17:55  @  Exit
2025-09-22  20:20  @  Entry",,1.2200,RASKI MIDGU,"875.000  @  KM
875.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
23:18","AIC2
284",VTEXG,A20N,"VIDP  @  Destination
OTHH  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  19:20  @  Exit
2025-09-22  20:10  @  Entry",,1.2200,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
23:25","AIC2
204",VTTQL,A20N,"VOHS  @  Destination
OMDB  @  Origin",,"0
0","77.0000  @
TON","2025-09-22  19:25  @  Exit
2025-09-22  20:07  @  Entry",,1.2200,"PARAR
LALDO","754.000  @  KM
754.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
23:28","AIC2
287",VTEXP,A20N,"VABB  @  Origin
OEDF  @  Destination",,"0
0","77.0000  @
TON","2025-09-22  21:58  @  Entry
2025-09-22  19:30  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
23:28","AIC9
46",VTTNX,A20N,"OMAA  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-22  20:49  @  Entry
2025-09-22  20:15  @  Exit",,1.2200,"LABRI
PARAR","785.000  @  KM
785.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-22
23:35","AIC9
06",VTCIQ,A20N,"OMDB  @  Origin
VOMM  @  Destination",,"0
0","79.0000  @
TON","2025-09-22  19:53  @  Entry
2025-09-22  19:11  @  Exit",,1.2200,"TARDI
TOTOX","705.000  @  KM
705.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-22
23:59",AIC2 210,VTTSO,B789,VIDP  @  Destination OMDB  @  Origin,,"0
0",255.0000  @ TON,"2025-09-22  20:15  @  Exit
2025-09-22  21:02  @  Entry",,1.7100,RASKI LALDO,"799.000  @  KM
799.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC9
15",VTANJ,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-23  13:37  @  Entry
N/P",,1.7100,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC9
45",VTRTS,A20N,"VABB  @  Origin
OMAA  @  Destination",,"0
0","77.0000  @
TON","2025-09-23  17:20  @  Entry
N/P",,1.2200,"PARAR
SODEX","792.000  @  KM
792.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC9
33",VTEXN,A20N,"OMDB  @  Destination
VOCI  @  Origin",,"0
0","77.0000  @
TON","N/P
2025-09-23  08:23  @  Entry",,1.2200,"TARDI
LOTAV","659.000  @  KM
659.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC2
201",VTTVC,A21N,"OMDB  @  Destination
VABB  @  Origin",,"0
0","89.0000  @
TON","N/P
2025-09-23  12:32  @  Entry",,1.2200,"MENSA
PARAR","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC9
95",VTANR,B788,"OMDB  @  Destination
VIDP  @  Origin",,"0
0","228.0000  @
TON","N/P
2025-09-23  17:13  @  Entry",,1.7100,"MENSA
RASKI","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC1
91",VTAEP,B77W,"VABB  @  Origin
KEWR  @  Destination",,"0
0","352.0000  @
TON","2025-09-23  21:10  @  Entry
N/P",,1.9500,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC1
27",VTAEE,B77L,"KORD  @  Destination
VIDP  @  Origin",,"0
0","348.0000  @
TON","N/P
2025-09-23  23:13  @  Entry",,1.9500,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC9
19",VTEXK,A20N,"VABB  @  Origin
OMDB  @  Destination",,"0
0","77.0000  @
TON","2025-09-23  12:27  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC2
203",VTTNC,A20N,"VOHS  @  Origin
OMDB  @  Destination",,"0
0","74.0000  @
TON","2025-09-23  16:27  @  Entry
N/P",,1.2200,"PARAR
MENSA","731.000  @  KM
731.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC9
29",VTANJ,B788,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","228.0000  @
TON","2025-09-23  03:12  @  Entry
N/P",,1.7100,"RASKI
MENSA","781.000  @  KM
781.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:00","AIC9
17",VTTVA,A21N,"VIDP  @  Origin
OMDB  @  Destination",,"0
0","89.0000  @
TON","2025-09-23  06:31  @  Entry
N/P",,1.2200,"RASKI
TARDI","792.000  @  KM
792.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
00:17","AIC1
942",VTANE,B788,"VIDP  @  Destination
OMAA  @  Origin",,"0
0","228.0000  @
TON","2025-09-24  20:31  @  Exit
2025-09-23  21:13  @  Entry",,1.7100,"RASKI
LABRI","847.000  @  KM
847.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
02:21","AIC1
54",VTANN,B788,"VIDP  @  Destination
LOWW  @  Origin",,"0
0","228.0000  @
TON","2025-09-24  18:30  @  Exit
2025-09-23  23:59  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
02:29","AIC9
21",VTEXQ,A20N,"VABB  @  Origin
OERK  @  Destination",,"0
0","77.0000  @
TON","2025-09-24  00:19  @  Entry
2025-09-24  22:35  @  Exit",,1.2200,"PARAR
MENSA","726.000  @  KM
726.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
04:12","AIC2
030",VTTSD,B789,"VIDP  @  Destination
EDDF  @  Origin",,"0
0","255.0000  @
TON","2025-09-24  19:15  @  Exit
2025-09-24  01:40  @  Entry",,1.7100,"RASKI
MESPO","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
04:15","AIC2
288",VTEXP,A20N,"OEDF  @  Origin
VABB  @  Destination",,"0
0","77.0000  @
TON","2025-09-23  01:45  @  Entry
2025-09-23  00:50  @  Exit",,1.2200,"TONVO
PARAR","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
04:17",AIC1 42,VTNAC,B788,"LFPG  @  Origin
VIDP  @  Destination",,"0
0",228.0000  @ TON,"2025-09-24  01:24  @  Entry
2025-09-24  18:45  @  Exit",,1.7100,TONVO RASKI,"779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
04:34","AIC1
87",VTALR,B77W,"LOWW  @  Destination
VIDP  @  Origin",,"0
0","352.0000  @
TON","2025-09-24  20:05  @  Exit
2025-09-23  22:32  @  Entry",,1.9500,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
04:38","AIC1
58",VTANO,B788,"VIDP  @  Destination
EKCH  @  Origin",,"0
0","228.0000  @
TON","2025-09-24  19:30  @  Exit
2025-09-24  01:44  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
04:40","AIC1
56",VTALP,B77W,"EHAM  @  Origin
VIDP  @  Destination",,"0
0","352.0000  @
TON","2025-09-24  02:08  @  Entry
2025-09-24  19:40  @  Exit",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
04:55","AIC1
16",VTAEQ,B77W,"KJFK  @  Origin
VABB  @  Destination",,"0
0","352.0000  @
TON","2025-09-24  03:14  @  Entry
2025-09-24  15:10  @  Exit",,1.9500,"MESPO
RASKI","453.000  @  KM
453.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
05:05","AIC1
38",VTANZ,B788,"LIMC  @  Origin
VIDP  @  Destination",,"0
0","228.0000  @
TON","2025-09-24  02:10  @  Entry
2025-09-24  20:00  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
Billing Entity: XB-E38 Civil Aviation Authority,,,,,,"Invoice #: 0320860591
Billing Period: Oct 2025, 02 Currency of Billing: USD",,,,"Charge Catgory: ATC
Charge Code: Meteorology",,,,Billed Entity: AI-098 AIR INDIA LTD,,,,
,,,,,,,,,,,,,,,,,,
Line #,Flight Date Time,Flt. #,Acft. Reg.,Acft. Type Code,Location Code @ Type,,Flt. Info. Rgn.,Max. Take Off Weight @UOM,Route Date Time @ Type,,Weight Factor,"WP
Code",Distance @ UOM,,Quantity,Unit Price,Charge Amount,
10,"2025-09-23
05:37",AIC1 18,VTANM,B788,VIAR  @  Destination EGBB  @  Origin,,"0
0",228.0000  @ TON,"2025-09-24  19:30  @  Exit
2025-09-24  02:21  @  Entry",,1.7100,RASKI TONVO,"779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
06:05","AIC2
018",VTTSE,B789,"EGLL  @  Origin
VIDP  @  Destination",,"0
0","255.0000  @
TON","2025-09-24  03:11  @  Entry
2025-09-24  19:35  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
06:18","AIC1
61",VTJRH,A359,"EGLL  @  Destination
VIDP  @  Origin",,"0
0","280.0000  @
TON","2025-09-24  20:30  @  Exit
2025-09-23  22:54  @  Entry",,1.8000,"MENSA
RASKI","774.000  @  KM
774.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
06:19","AIC2
016",VTTSO,B789,"VIDP  @  Destination
EGLL  @  Origin",,"0
0","255.0000  @
TON","2025-09-24  20:45  @  Exit
2025-09-24  03:28  @  Entry",,1.7100,"RASKI
TONVO","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
06:21","AIC1
30",VTAEM,B77W,"VABB  @  Destination
EGLL  @  Origin",,"0
0","352.0000  @
TON","2025-09-24  21:10  @  Exit
2025-09-24  04:01  @  Entry",,1.9500,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
06:30","AIC1
34",VTANS,B788,"EGLL  @  Origin
VAAH  @  Destination",,"0
0","228.0000  @
TON","2025-09-24  04:29  @  Entry
2025-09-24  20:05  @  Exit",,1.7100,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
07:54","AIC9
22",VTRTS,A20N,"VABB  @  Destination
OERK  @  Origin",,"0
0","77.0000  @
TON","2025-09-23  04:15  @  Exit
2025-09-23  05:24  @  Entry",,1.2200,"PARAR
TONVO","732.000  @  KM
732.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
08:36","AIC1
29",VTAEO,B77W,"EGLL  @  Destination
VABB  @  Origin",,"0
0","352.0000  @
TON","2025-09-24  23:35  @  Exit
2025-09-24  01:23  @  Entry",,1.9500,"MESPO
PARAR","424.000  @  KM
424.000  @  KM",,1.0000,13.00,13.00,
10,"2025-09-23
08:44","AIC1
88",VTALT,B77W,"CYYZ  @  Origin
VIDP  @  Destination",,"0
0","352.0000  @
TON","2025-09-24  05:49  @  Entry
2025-09-24  17:10  @  Exit",,1.9500,"TONVO
RASKI","779.000  @  KM
779.000  @  KM",,1.0000,13.00,13.00,
